company_id,type,rule_id,text,confidence_pct
RECLTD,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
RECLTD,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
RECLTD,con,C10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,76
RECLTD,con,C11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,96
RELIANCE,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
RELIANCE,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
RELIANCE,con,C05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75
RELIANCE,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
SBILIFE,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,71
SBILIFE,pro,P03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,75
SBILIFE,pro,P04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,81
SBILIFE,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
SBILIFE,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
SBILIFE,con,C10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,83
SBIN,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
SBIN,pro,P03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,75
SBIN,pro,P06,Net profit compounding at above 20% over 5 years creates significant shareholder value,100
SBIN,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
SBIN,pro,P09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,100
SBIN,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
SBIN,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
SBIN,con,C06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,86
SBIN,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
SHREECEM,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
SHREECEM,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
SHREECEM,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
SHREECEM,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
SHREECEM,pro,P12,Growing asset base funded by internal accruals reflects self-sustaining growth,75
SHREECEM,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
SHREECEM,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
SHREECEM,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
SHRIRAMFIN,pro,P04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,77
SHRIRAMFIN,pro,P05,Operating profit margin above 25% indicates strong pricing power and cost discipline,77
SHRIRAMFIN,pro,P06,Net profit compounding at above 20% over 5 years creates significant shareholder value,77
SHRIRAMFIN,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
SHRIRAMFIN,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
SHRIRAMFIN,con,C02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,75
SHRIRAMFIN,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
SHRIRAMFIN,con,C06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,83
SHRIRAMFIN,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
SHRIRAMFIN,con,C10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,81
SHRIRAMFIN,con,C11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100
SIEMENS,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
SIEMENS,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
SIEMENS,pro,P09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,78
SIEMENS,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
SIEMENS,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
SIEMENS,con,C05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75
SIEMENS,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
SIEMENS,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
SUNPHARMA,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,73
SUNPHARMA,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
SUNPHARMA,pro,P05,Operating profit margin above 25% indicates strong pricing power and cost discipline,76
SUNPHARMA,pro,P06,Net profit compounding at above 20% over 5 years creates significant shareholder value,77
SUNPHARMA,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
SUNPHARMA,pro,P09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,85
SUNPHARMA,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
SUNPHARMA,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
SUNPHARMA,pro,P12,Growing asset base funded by internal accruals reflects self-sustaining growth,75
SUNPHARMA,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
SUNPHARMA,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TATACONSUM,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
TATACONSUM,pro,P04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,76
TATACONSUM,pro,P06,Net profit compounding at above 20% over 5 years creates significant shareholder value,76
TATACONSUM,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
TATACONSUM,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TATACONSUM,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
TATACONSUM,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TATACONSUM,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
TATAMOTORS,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,84
TATAMOTORS,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TATAMOTORS,pro,P12,Growing asset base funded by internal accruals reflects self-sustaining growth,75
TATAMOTORS,con,C02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,75
TATAMOTORS,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
TATAMOTORS,con,C05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75
TATAMOTORS,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TATAMOTORS,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
TATAPOWER,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
TATAPOWER,pro,P04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,75
TATAPOWER,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TATAPOWER,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
TATAPOWER,con,C05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75
TATAPOWER,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TATASTEEL,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
TATASTEEL,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TATASTEEL,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
TATASTEEL,con,C04,Company reported a net loss in the most recent financial year,75
TATASTEEL,con,C05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75
TATASTEEL,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TATASTEEL,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
TCS,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,90
TCS,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
TCS,pro,P05,Operating profit margin above 25% indicates strong pricing power and cost discipline,76
TCS,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
TCS,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TCS,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
TECHM,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,69
TECHM,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
TECHM,pro,P07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,75
TECHM,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TECHM,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
TECHM,con,C07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",80
TECHM,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TECHM,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
TITAN,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,84
TITAN,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
TITAN,pro,P04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,79
TITAN,pro,P06,Net profit compounding at above 20% over 5 years creates significant shareholder value,75
TITAN,pro,P09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,78
TITAN,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TITAN,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TORNTPHARM,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,77
TORNTPHARM,pro,P02,Strong free cash flow generation over 5 years signals healthy business fundamentals,75
TORNTPHARM,pro,P05,Operating profit margin above 25% indicates strong pricing power and cost discipline,78
TORNTPHARM,pro,P06,Net profit compounding at above 20% over 5 years creates significant shareholder value,80
TORNTPHARM,pro,P09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,85
TORNTPHARM,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TORNTPHARM,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
TORNTPHARM,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
TORNTPHARM,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TORNTPHARM,con,C09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
TRENT,pro,P04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,89
TRENT,pro,P06,Net profit compounding at above 20% over 5 years creates significant shareholder value,100
TRENT,pro,P09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,100
TRENT,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TRENT,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
TRENT,con,C02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,75
TRENT,con,C05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75
TRENT,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TVSMOTOR,pro,P01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,78
TVSMOTOR,pro,P09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,78
TVSMOTOR,pro,P10,Return on equity improving for 3 consecutive years shows strengthening business quality,75
TVSMOTOR,pro,P11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
TVSMOTOR,con,C01,Debt-to-equity ratio of 3.83 is elevated for a non-financial company and warrants monitoring,84
TVSMOTOR,con,C02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,75
TVSMOTOR,con,C03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75
TVSMOTOR,con,C08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75
TVSMOTOR,con,C11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,78
